State,County_Name,socio_index,built_index,air_index,land_index,water_index,environmental_quality_index
MO,Montgomery County,0.672029793,0.01382908,-0.295267671,0.68732667,0.753704965,0.071089938
MO,Morgan County,0.979922175,0.090582527,-0.249326646,0.060144395,0.940694094,-0.02931766
MO,New Madrid County,0.710854948,-0.298261791,-0.505163848,1.489725828,-1.414381504,-0.419419706
MO,Newton County,0.146877304,0.323727548,0.28401807,0.358867556,0.820285499,0.561368704
MO,Nodaway County,-0.022154761,0.106196731,0.065952986,0.65205735,0.922860086,0.439040184
MO,Oregon County,1.070589185,0.37371251,-0.058846533,-0.778770268,0.848801732,-0.016700855
MO,Osage County,0.423076689,0.233924657,-0.862950861,-0.308735907,-1.398342371,-0.764578462
MO,Ozark County,0.905593932,0.739207923,-0.490226477,-0.644022644,0.139360011,-0.14480263
MO,Pemiscot County,1.045572042,-0.957406819,-0.765915632,1.59762001,0.43967092,-0.585013986
MO,Perry County,0.206970394,0.245889023,0.263016284,-0.046068553,0.817494452,0.394960999
MO,Pettis County,0.191524684,-0.084060304,0.273605525,0.868187845,0.902999699,0.480238646
MO,Phelps County,-0.441579819,-0.45376119,-0.131998435,-0.397622526,0.514784098,-0.264377683
MO,Pike County,0.368480206,-0.429683417,-0.107985057,0.786548376,0.876270533,0.03036282
MO,Platte County,-1.924376845,0.774567306,0.172888234,0.665617943,0.931288779,1.108838439
MO,Polk County,0.249066815,-0.089403443,1.113955617,0.130461857,-1.402092934,0.32331261
MO,Pulaski County,0.023218386,0.180528834,-0.564677596,-0.412392706,0.749694943,-0.193831965
MO,Putnam County,0.656859457,-0.340018779,-0.546422064,0.018728253,0.794218302,-0.423017383
MO,Ralls County,0.112203024,0.746663809,-1.012696624,0.604840457,-1.399840713,-0.300655514
MO,Randolph County,0.379455835,-0.378401548,0.060898941,0.318596512,0.842654109,0.024848793
MO,Ray County,0.074104875,1.250351548,-0.113893837,0.640278161,0.837696671,0.912998855
MO,Reynolds County,1.48782444,-0.048498429,0.289140075,-1.359102726,0.736491323,-0.268945098
MO,Ripley County,1.347495556,0.119451836,-0.706755817,-0.154581293,0.842983663,-0.396055132
MO,St. Charles County,-1.980191469,0.932847261,-0.663930595,0.408353299,-1.402587175,0.218912855
MO,St. Clair County,0.612340271,-0.195421472,1.144545913,-0.101491757,-1.396768451,0.177876115
MO,Ste. Genevieve County,0.19158797,0.481216431,-0.606389642,0.015777949,-1.403734088,-0.374128729
MO,St. Francois County,0.220651045,0.350216687,0.164727911,0.015825948,-1.403033495,-0.008942924
MO,St. Louis County,-2.194067001,-0.026655879,0.262382388,-0.310140222,-1.395789623,0.079258189
MO,Saline County,0.334259838,-0.374818921,1.64597106,0.794007242,0.779253542,1.044930816
MO,Schuyler County,0.995483339,0.686267376,-0.280634075,-0.331172884,-1.404156566,-0.274929821
MO,Scotland County,0.599073887,-0.51664573,-1.032158852,0.367433101,0.744586051,-0.704629123
MO,Scott County,0.324998051,-0.3865152,-0.479880631,1.229007363,0.793006361,-0.053697065
MO,Shannon County,1.068673372,0.793192744,0.463241965,-0.506052077,0.7664029,0.558294892
MO,Shelby County,0.585980535,-1.241411209,-0.940152466,0.86063242,0.812179267,-0.895392179
MO,Stoddard County,0.492373317,-0.150514662,-0.518256724,1.509451151,-1.419983387,-0.315743178
MO,Stone County,0.223012462,-0.114066847,0.37872684,-0.692696869,0.837850511,0.104008287
MO,Sullivan County,1.079943776,-0.553806365,-0.495608807,-0.230380416,0.727385342,-0.640044034
MO,Taney County,-0.237994567,-1.04716742,-1.045216084,-1.317370892,0.869181514,-1.296721578
MO,Texas County,0.711179078,0.066343427,-0.460460573,0.136836395,-1.406623125,-0.548768878
MO,Vernon County,0.511180341,-0.446254283,-0.821658134,0.573957384,-1.401072025,-0.886218548
MO,Warren County,-0.244115382,1.045962214,-0.100976638,0.526972175,0.174816966,0.699390769
MO,Washington County,1.056999207,1.190414786,0.230785951,-0.44637394,0.874544799,0.67446512
MO,Wayne County,0.80871737,0.936182857,-0.104657635,-0.13091962,0.724713802,0.434547305
MO,Webster County,0.363306165,0.891832173,-0.428690106,0.360176623,-1.402858734,0.011835614
MO,Worth County,0.7560395,-0.248491868,-0.374882281,0.163205624,0.813169241,-0.248899236
MO,Wright County,0.887539327,-0.557952881,-1.286259413,-0.364917129,0.814846337,-1.084971666
MO,St. Louis city,-0.869966745,-0.984766483,-0.598383844,-3.580582857,-1.39342761,-1.937753439
MT,Beaverhead County,-0.683001995,-1.96172595,1.759627342,-0.96154803,1.013956904,-0.010374362
MT,Big Horn County,1.114766479,-0.440156668,-1.526828408,-0.477263838,1.069589019,-1.17003274
MT,Blaine County,0.630274713,-1.511525393,-1.585925817,0.146739781,0.852385938,-1.588935018
MT,Broadwater County,0.182192743,0.111135267,-2.082296848,-0.362208515,0.796631455,-1.092572331
MT,Carbon County,-0.533949792,-0.651163399,-1.469642162,-0.263882428,0.868826449,-1.016546965
MT,Carter County,1.115894079,-0.673334777,-1.331955433,-0.778607845,-1.36683619,-1.719472528
MT,Cascade County,-0.723342597,-0.689521432,-2.212183714,0.229282647,0.925358117,-1.296168447
MT,Chouteau County,0.321127057,-0.900478542,-1.022421956,0.345057577,1.02966857,-0.818826914
MT,Custer County,-0.080133788,-1.645885825,-1.99620688,-0.595057189,0.028520558,-2.147485495
MT,Daniels County,0.790977776,-1.577607155,-1.637361765,0.292287946,-0.053885121,-1.807128906
MT,Dawson County,0.112401552,-1.355806589,-2.394183636,0.187900886,0.048148837,-2.038650513
MT,Deer Lodge County,0.162933871,-1.013689041,-1.43587172,-1.064759254,-1.378269076,-1.910891771
MT,Fallon County,0.570304811,-1.810971856,-1.686245441,-0.665762901,0.816665947,-2.014074802
MT,Fergus County,0.084023319,-1.844007969,-1.967160583,-0.373695076,0.817210972,-2.052104473
MT,Flathead County,-1.036091328,-0.72015965,-1.142290354,-1.018240809,1.150360823,-0.943540514
MT,Gallatin County,-2.255530119,-1.143154383,-0.651591778,-0.116547234,1.148318172,-0.496950775
MT,Garfield County,1.388803363,-1.407320976,-0.609917104,-0.550036311,-1.373181105,-1.676667333
MT,Glacier County,0.71711117,-0.884769619,-2.427239656,0.061475951,0.932875276,-1.752573013
MT,Golden Valley County,0.77174902,1.189624429,-1.56602037,-0.406605303,0.868148148,-0.30118826
MT,Granite County,0.275600225,-0.787488699,-2.356271744,-1.615260243,0.766756415,-2.067682266
MT,Hill County,-0.137562767,-1.257540464,-2.075078011,0.437407553,0.774790525,-1.571106434
MT,Jefferson County,-1.256373644,0.33973664,-1.303733468,-0.736666024,0.93024236,-0.411994666
MT,Judith Basin County,0.280345082,-0.099891856,-1.68456161,-0.493251055,-1.374975085,-1.433736444
MT,Lake County,-0.322866291,-1.164700031,-2.17249012,-0.139288738,0.968311131,-1.665679574
MT,Lewis and Clark County,-1.65437603,-0.929628849,-1.397415757,-0.617857814,0.932202637,-1.056500196
MT,Liberty County,0.539252281,-0.949877262,-0.953656137,0.514681578,0.747015774,-0.843799293
MT,Lincoln County,0.104240462,-1.184885025,-2.147151709,-2.076542854,0.977918506,-2.217079163
MT,McCone County,0.803522825,-2.243477106,-0.798219681,0.257923782,-1.372700453,-1.942364454
MT,Madison County,-1.038113236,-1.107038856,-2.399033308,-1.089191794,0.26293388,-2.048644781
MT,Meagher County,1.007601738,-1.923264503,-2.06848073,-0.954239011,-0.456730008,-2.662387133
MT,Mineral County,0.634748578,-1.298287868,-2.15361619,-1.629875541,0.88500607,-2.252350569
MT,Missoula County,-1.837385774,-1.000332713,-1.846286058,-1.288066745,0.884786963,-1.507596731
MT,Musselshell County,1.003546119,-0.984043181,-0.284077257,-0.672214508,0.103909485,-0.969897985
MT,Park County,-1.096490979,-1.654958963,-1.615412593,-0.807235897,0.940549195,-1.686184406
MT,Petroleum County,1.281771541,3.93916297,-1.240599751,-1.027612925,-1.373685479,0.695633709
MT,Phillips County,0.913976133,-1.896493912,-2.531136274,-0.506072164,0.917231083,-2.524634838
MT,Pondera County,0.396523654,-1.038314223,-2.198565245,0.740124047,0.83531487,-1.50503087
MT,Powder River County,1.047513485,-1.525739074,-2.011930704,-0.822691441,-1.371775389,-2.562347174
MT,Powell County,0.217795193,-0.959254503,-1.958500028,-0.959448516,0.852745354,-1.739429355
MT,Prairie County,1.282557845,-0.809851885,-1.943875194,-0.285616189,0.850241482,-1.617209554
MT,Ravalli County,-0.769285381,-0.579937994,-2.385751009,-0.749637365,0.931473434,-1.582649827
MT,Richland County,0.184291184,-1.519656539,-1.593952298,0.233033687,0.800184786,-1.52698493
MT,Roosevelt County,0.500911117,-0.166848689,-1.39395678,0.433442414,0.199884996,-0.797040999
MT,Rosebud County,0.597998798,-1.351553559,-1.539728403,-0.790690422,0.905558407,-1.705898404
MT,Sanders County,0.474256665,-0.660728633,-1.315648437,-1.805328727,0.904131591,-1.457961679
MT,Sheridan County,0.350525141,-1.677370548,-1.627398133,0.581102312,-1.373787045,-1.970424414
MT,Silver Bow County,-0.846896648,-1.491113424,-2.046551228,-1.074530482,0.776429117,-1.976918101
MT,Stillwater County,-0.16911599,-0.583702505,-1.050976992,-0.093716525,0.852620304,-0.749420881
MT,Sweet Grass County,0.121820219,-0.793729186,-1.523060203,-0.694728315,-0.020207491,-1.487085462
MT,Teton County,-0.249798417,-0.987659156,-2.001207113,0.625552535,0.759660244,-1.325227618
MT,Toole County,0.343910307,-1.463434339,-1.997353792,0.55553031,0.783084869,-1.667168975
MT,Treasure County,0.886624455,-0.216292977,-2.098788977,-0.264869303,0.681815922,-1.36446774
MT,Valley County,0.392986923,-1.85107255,-1.955685735,0.074775696,0.974373519,-1.94419837
MT,Wheatland County,0.785035372,-1.393346906,-1.877749681,-0.311843425,0.83443743,-1.834293723
MT,Wibaux County,1.046057463,0.354201823,-2.319470167,-0.212599367,0.996625543,-1.134969592
MT,Yellowstone County,-1.344949603,-0.225001618,-1.821802497,0.139735639,1.006052971,-0.754088938
NE,Adams County,-0.217708945,-0.893163741,-0.180471539,1.293703794,-0.2196877,-0.255396068
NE,Antelope County,0.649961054,-1.374494076,0.334134638,1.037493825,-1.384798765,-0.617427349
NE,Arthur County,0.905448079,1.177309513,-1.64683044,-0.998846889,-0.063832365,-0.69963342
NE,Banner County,0.705812931,2.662805796,-2.219488144,0.10579174,-0.290806532,0.033094663
NE,Blaine County,1.299852133,-0.362933397,-1.346951246,-0.737205029,-0.271747142,-1.370463014
NE,Boone County,0.57699281,-1.425214648,-2.473618746,0.931848466,-0.171019241,-2.03027916
NE,Box Butte County,0.056061663,-1.449749112,-1.272323012,0.887964845,0.071976602,-1.257788658
NE,Boyd County,1.043841362,-2.305907488,-1.092408657,0.184887841,-0.289783388,-1.98943615
NE,Brown County,1.146947742,-2.716475248,-2.060367107,-0.329624325,-1.381315112,-3.109786749
NE,Buffalo County,-0.806645513,-0.711729944,-2.344834805,1.122896671,1.014726639,-1.124572515
NE,Burt County,0.352252573,-1.462346554,-0.265650153,1.035471201,0.176480889,-0.673044682
NE,Butler County,0.457646638,-0.706536055,-0.681633055,1.176070929,0.189435035,-0.482999742
NE,Cass County,-0.601153374,0.27791959,-0.610435605,0.959207237,1.059018612,0.326473713
NE,Cedar County,0.628232062,-0.908549905,0.204998642,1.118740201,0.931868076,0.016300017
NE,Chase County,0.431519359,-2.170411825,-1.338915348,0.96671623,0.051595677,-1.711104393
NE,Cherry County,-0.086632386,-2.625123501,-2.08491683,-0.423941672,1.025009751,-2.485640764
NE,Cheyenne County,-0.623272419,-1.977449656,-2.418488264,0.581665337,0.999171734,-2.005794764
NE,Clay County,0.421259403,-0.554593563,-0.917981684,1.276481748,1.073492169,-0.339644969
NE,Colfax County,0.870446801,-0.622497678,-0.881144583,1.221856833,0.685473382,-0.500640988
NE,Cuming County,0.245058522,-1.744355679,-0.948893428,1.243430853,1.006269455,-0.987467527
NE,Custer County,0.47035116,-1.617163301,-0.801077664,0.696397126,1.040051699,-1.000438452
NE,Dakota County,0.465309381,-0.033642516,-1.341050863,1.063415051,0.946045041,-0.388258249
NE,Dawes County,-0.463337213,-2.158699036,0.129186407,0.015072023,0.546313405,-0.906170309
NE,Dawson County,0.493871778,-1.099006176,-1.364395261,1.249739408,0.991348505,-0.914568722
NE,Deuel County,0.803276777,-2.24928093,-0.637265086,0.682158709,0.589443564,-1.375117302
NE,Dixon County,0.620445728,0.029515121,-1.694944143,0.980658472,0.253002107,-0.727970898
NE,Dodge County,-0.149587661,-0.826611698,-0.502330184,1.297306418,0.940707386,-0.192756742
NE,Douglas County,-1.696861863,0.03483605,0.15003337,0.761995912,0.624031126,0.640210152
NE,Dundy County,0.548803806,-2.637024879,1.228985786,0.857858837,0.034082554,-0.545742512
NE,Fillmore County,0.417340875,-1.844800472,-1.825000048,1.377437472,0.965132654,-1.534582376
NE,Franklin County,0.908507764,-0.748844087,-0.770303488,1.019999504,0.719862521,-0.555460513
NE,Frontier County,0.556401253,-0.90801692,-1.366950393,0.549814761,0.567207396,-1.083527327
NE,Furnas County,0.561947525,-1.607249498,-1.536056638,0.979300976,0.180582568,-1.513539314
NE,Gage County,0.054745775,-0.548122883,-1.215873122,1.003516197,0.97524488,-0.546717763
NE,Garden County,0.731429458,-2.027393818,0.157072604,-0.002545824,0.435606986,-1.002208948
NE,Garfield County,0.766554415,-2.409346581,-1.995721817,0.411533296,0.072506033,-2.394967079
NE,Gosper County,0.616024792,-0.903727233,-1.940029263,0.863510907,0.914788246,-1.268380165
NE,Grant County,1.195826769,-2.469190598,-1.430130124,-1.519036174,-0.268978953,-2.7248528
NE,Greeley County,1.06434238,-1.197943449,-2.674481869,0.83749795,-0.276662648,-2.131757259
NE,Hall County,-0.212424815,-0.632166743,-1.741560698,1.307783842,1.074122787,-0.758028209
NE,Hamilton County,-0.08775831,-1.092005253,-0.203231245,1.362853527,0.989701152,-0.14561452
NE,Harlan County,0.811491668,-1.679310203,-0.711933255,0.975433588,0.978393555,-0.966822922
NE,Hayes County,0.705814719,-0.081234619,-1.413107395,0.83575058,0.187710702,-0.687488079
NE,Hitchcock County,0.984116554,-0.058397472,-1.958836675,0.454261392,0.541747451,-1.054118276
NE,Holt County,0.282191187,-1.925799847,-1.635013342,0.408939242,0.704316378,-1.751452684
NE,Hooker County,0.183706254,-3.047360182,-1.786834121,-1.236901999,-0.374239475,-3.049286127
NE,Howard County,0.534525037,-0.319304079,-2.429092407,1.035281777,0.544818938,-1.250460267
NE,Jefferson County,0.382578015,-1.50472641,-0.856300354,1.071448445,0.97754544,-0.875379205
NE,Johnson County,0.845299602,-0.782010794,-0.176083952,0.548007905,1.025923848,-0.291454643
NE,Kearney County,-0.023792204,-0.392811805,-0.817617357,1.357448578,0.176120251,-0.286264211
NE,Keith County,0.375664532,-1.879340529,-0.763465345,0.296491444,0.473362952,-1.315974593
NE,Keya Paha County,1.802326679,-0.656196773,-0.949043155,-0.172788292,-1.380789042,-1.42838037
NE,Kimball County,0.518994749,-1.875191808,-2.227414846,0.412188351,0.569968879,-2.11679554
NE,Knox County,0.587282717,-1.445112705,-1.222686768,0.857775748,0.56167376,-1.212285995
NE,Lancaster County,-1.76330924,-0.05660503,-1.709107637,0.733890533,1.060361385,-0.381946325
NE,Lincoln County,-0.014003855,-0.872272193,0.394634902,0.276237518,1.020347357,0.026150323
NE,Logan County,0.627275467,1.867021084,-0.701977432,0.091725707,-0.270738393,0.483540773
NE,Loup County,2.048106432,1.241754293,-2.170655012,-0.35914889,-0.266636103,-0.985393107
NE,McPherson County,0.286174029,1.920844674,-2.495441675,-0.974870503,-0.375920027,-0.75860697
NE,Madison County,-0.132949203,-1.11754179,-2.080024242,1.179020524,0.670570314,-1.327945709
NE,Merrick County,0.808470666,-0.695504367,-0.529777944,1.208414674,1.157736778,-0.24618943
NE,Morrill County,0.457235098,-0.901990235,-0.855580866,0.648270905,0.60302633,-0.744400024
NE,Nance County,0.831343591,-1.138066411,-1.352383018,0.905454159,0.264519274,-1.198384404
NE,Nemaha County,0.279739112,-1.706077099,-1.103823662,0.859921753,0.562010825,-1.242504239
NE,Nuckolls County,1.10539186,-1.873222113,-0.83074075,0.962936401,0.964831531,-1.18162179
NE,Otoe County,-0.18409878,-1.038964391,-0.906585634,0.905697107,0.110088818,-0.788427055
NE,Pawnee County,0.702289641,-0.825260282,-0.175486043,0.671287954,-0.383906782,-0.528682172
NE,Perkins County,0.32323879,-1.618614197,-0.959816158,0.863755107,-0.304795504,-1.281895161
NE,Phelps County,-0.331463873,-1.22900331,-1.7850281,1.33272779,0.651123106,-1.157374382
NE,Pierce County,0.39683795,-1.100640059,-0.912876248,1.168132782,0.268144399,-0.803155601
NE,Platte County,-0.135269687,-0.405964196,-1.491260052,1.341097713,0.709566712,-0.565581024
NE,Polk County,0.423477888,-1.169361472,-0.626533031,1.412243485,1.11235559,-0.458418697
NE,Red Willow County,-0.071631722,-1.785312772,-1.082543612,0.824060142,0.630011499,-1.223026752
NE,Richardson County,0.504047453,-1.293516397,-0.737606466,0.860753775,0.953513682,-0.770579338
NE,Rock County,0.669584572,-1.644487143,-0.7898283,-0.318761885,-0.183040604,-1.527220011
NE,Saline County,0.038542997,-0.965420008,-2.097038269,1.149543166,0.552222371,-1.309114814
NE,Sarpy County,-1.66877079,1.250167012,-0.426051587,0.410743445,1.021548152,0.938599348
NE,Saunders County,-0.409973979,-0.317565382,0.846269965,1.133640289,1.101003885,0.866357803
NE,Scotts Bluff County,-0.094038457,-1.245473266,-0.161301434,0.809647799,1.097397923,-0.32530427
NE,Seward County,-0.635778904,-0.468121558,-0.790719986,1.082494855,0.713744402,-0.200921237
NE,Sheridan County,0.557403386,-1.988647342,-0.140680313,-0.010385143,0.994134307,-1.025129557
NE,Sherman County,0.906108677,-0.949540913,-1.79492867,0.839282334,-0.273827016,-1.477997899
NE,Sioux County,0.874946237,-0.07840126,-1.441923499,-0.57613939,-1.364039898,-1.381513715
NE,Stanton County,0.590115905,1.111034155,-2.165902615,1.127799869,-0.272377223,-0.477952123
NE,Thayer County,0.566552758,-2.197338581,-1.093338251,1.108445406,0.961045146,-1.395726919
NE,Thomas County,0.73160547,-2.505579233,-1.070231676,-1.124234319,-0.266260117,-2.376217604
NE,Thurston County,0.970764935,-0.350833654,-2.376853466,0.938839674,-0.271506786,-1.473056793
NE,Valley County,0.556916118,-2.054498672,-0.640581489,0.803388,0.96775049,-1.138784528
NE,Washington County,-1.07770896,0.076583184,-1.487320185,0.661229789,1.005693913,-0.30383262
NE,Wayne County,-0.130117357,-0.714887381,0.259102792,1.143012762,0.558197677,0.185137004
NE,Webster County,0.742475688,-1.61809206,-0.665062666,0.790257871,-0.189088091,-1.166107774
NE,Wheeler County,1.10808742,-1.471214652,-1.093457341,0.157640517,-0.269997776,-1.558301926
NE,York County,-0.179620221,-1.222295523,-1.923028469,1.487677574,1.032505155,-1.140326738
NV,Churchill County,-0.027824488,0.037343986,-0.3467879,-1.368375778,1.076719522,-0.325071156
NV,Clark County,-1.470036745,1.317780495,-1.059761167,-2.321413755,1.368339181,-0.053165078
NV,Douglas County,-1.413047791,-0.246593714,0.429193258,-0.570473194,1.016826749,0.341563344
NV,Elko County,-0.303075522,0.495683372,-0.298931271,-1.456629276,1.08490932,-0.039633878
NV,Esmeralda County,0.804421544,-1.556386232,-0.500100374,-2.184521437,-1.391129375,-2.043083429
NV,Eureka County,0.947239161,-1.055148005,-2.325489044,-1.344261169,1.193330765,-2.129910231
NV,Humboldt County,0.357198447,-0.092477441,-1.645268917,-1.184399366,0.823859334,-1.182673097
NV,Lander County,0.971591949,-0.37650162,-1.373951912,-1.800289989,-1.378617048,-1.833222866
NV,Lincoln County,0.586863101,0.347197324,-1.478111148,-2.241588593,-1.383537889,-1.572690248
NV,Lyon County,0.16350545,1.337085366,-1.982567906,-0.54773438,1.181412458,-0.357703626
NV,Mineral County,1.077293277,-1.226667881,-0.665203869,-1.924408913,1.089862347,-1.463546872
NV,Nye County,0.387971669,1.202234387,-1.677010775,-2.175503969,0.955725491,-0.748408258
NV,Pershing County,0.718204379,0.739218175,-1.628187895,-1.836572528,-1.381594658,-1.361812353
NV,Storey County,-0.141931266,0.15479508,-1.943932176,-2.460575581,-0.165101916,-1.671897411
NV,Washoe County,-1.673683763,0.149380296,-0.42835018,-1.511181951,1.264033437,-0.098345928
NV,White Pine County,0.66339469,-0.394236952,0.252877861,-2.131415129,0.914074779,-0.531751335
NV,Carson City,-0.849167883,-1.86803782,-1.602723598,-1.179474473,-1.375426173,-2.356413603
NH,Belknap County,-1.010483265,-0.299399942,0.370534152,-0.712506175,0.99639672,0.186924443
NH,Carroll County,-0.918351591,-0.894420803,0.198635399,-1.215343595,1.032231092,-0.362296224
NH,Cheshire County,-1.354327083,0.162446246,-0.278811812,-0.462231487,0.866961539,0.14844805
NH,Coos County,0.007693551,-0.46214366,0.278661102,-1.464892983,0.912021279,-0.295410126
NH,Grafton County,-1.332847953,-0.811679661,-0.409870476,-0.760168791,0.934077263,-0.510846734
NH,Hillsborough County,-2.213911295,0.546036899,-0.520413995,-0.287166923,1.058652759,0.408639073
NH,Merrimack County,-1.763739824,0.10949111,0.857672334,-0.279770464,1.014752626,0.8950333
NH,Rockingham County,-2.338704109,0.509143353,0.422895998,-0.49872303,1.173804402,0.908652306
NH,Strafford County,-1.524820328,0.621489465,0.745906949,-0.964048505,0.987113953,0.890081227
NH,Sullivan County,-0.926491737,0.355366766,0.609988928,-0.666290522,1.016766548,0.675738573
NJ,Atlantic County,-1.07250011,-0.081815362,-0.123129077,0.069323577,0.154584691,0.073811896
NJ,Bergen County,-3.347337723,-0.219748572,1.117660999,-0.974000633,0.038291439,0.71186024
NJ,Burlington County,-2.103822231,0.740591288,2.465627193,0.201265216,0.158409894,2.152395248
NJ,Camden County,-1.612923861,0.112515323,1.993578792,0.197683156,0.194664791,1.491995215
NJ,Cape May County,-0.903372943,-1.367889524,2.197668791,-0.4101623,-0.071020499,0.521533608
NJ,Cumberland County,-0.16093123,0.75175488,0.832692683,0.462245703,0.459748626,1.099920869
NJ,Essex County,-2.225755692,-0.155364782,1.506849289,-1.3071661,0.201487347,0.765178859
NJ,Gloucester County,-1.6376791,0.884174705,2.616764784,0.892230809,0.152568012,2.431244135
NJ,Hudson County,-2.593509912,0.478588313,1.932503343,-3.603871107,-1.409189105,0.495164007
NJ,Hunterdon County,-3.050317049,0.557846546,2.90863657,0.484890997,0.104332834,2.494174242
NJ,Mercer County,-2.167457819,-0.164417133,1.375397801,0.102757297,0.282297283,1.057846189
NJ,Middlesex County,-2.701119661,0.783598185,2.041948795,-0.005818093,0.245350942,1.975271583
NJ,Monmouth County,-2.7225914,0.137145653,2.171908617,0.264768541,0.159241855,1.762306809
NJ,Morris County,-3.398685455,0.163387641,1.631917834,-0.450038314,0.351229668,1.408897996
NJ,Ocean County,-1.257568359,1.050560474,1.67767787,-0.883741617,0.336532235,1.511268497
NJ,Passaic County,-1.710259795,0.203635439,1.122778058,-0.636278868,0.13490957,0.831094682
NJ,Salem County,-0.556158364,0.363793135,2.366729021,0.963379383,-0.101755247,1.841710448
NJ,Somerset County,-3.186407804,0.398369223,1.642439008,0.212551638,-0.00336301,1.616623044
NJ,Sussex County,-1.610347629,1.018215418,1.747347355,-0.398224175,0.10567297,1.661984682
NJ,Union County,-2.090710878,0.102267474,1.153244853,-1.209806204,0.103912108,0.690165579
NJ,Warren County,-1.713075519,0.525395513,2.56679368,0.584719002,0.098454237,2.13237071
NM,Bernalillo County,-1.605271697,0.175961688,1.343810439,-1.080525279,0.860097706,0.949842811
NM,Catron County,0.733220696,-0.139779791,0.181418851,-2.948094368,0.812696099,-0.676608682
NM,Chaves County,0.164243758,0.255682468,-1.95304811,-0.620307088,0.63136971,-1.03777647
NM,Cibola County,1.037359118,0.94892031,-0.759012461,-1.835980773,0.869910121,-0.374306917
NM,Colfax County,0.15970239,-1.712458014,-0.661478579,-1.19203341,1.124393463,-1.403594494
NM,Curry County,0.278720647,-0.10850919,-1.7045542,0.340763748,0.781826198,-0.828093171
NM,De Baca County,0.941387296,-1.552203894,-0.816885054,-1.590048075,-1.379825473,-2.083021164
NM,Dona Ana County,-0.553297997,0.875319123,-2.648631811,0.195449039,1.216350317,-0.689206898
NM,Eddy County,0.071449041,0.13404797,-0.04528486,-0.652950704,0.994642019,0.05433885
NM,Grant County,-0.371292919,-0.747759283,-0.898580253,-2.36467123,1.384773135,-1.210721493
NM,Guadalupe County,1.244229555,-1.25820446,-1.05596602,-1.906178832,-1.378059745,-2.183799267
NM,Harding County,1.140625119,-2.712109327,-2.021628141,-1.692301393,0.810231924,-3.024823904
NM,Hidalgo County,0.961159587,-1.542547464,-2.754629135,-1.909655571,-1.375274301,-3.264039993
NM,Lea County,0.449627101,0.338325709,-1.44473505,-0.456007451,1.123248339,-0.607170403
NM,Lincoln County,0.012477646,-1.781965613,-0.491615385,-3.049030542,0.891516447,-1.848755479
NM,Los Alamos County,-2.949680805,-0.524263024,-1.530536532,-1.206366062,-1.376165271,-1.33379066
NM,Luna County,0.98602277,0.134799466,-1.161543965,-0.86474961,1.107351899,-0.733145893
NM,McKinley County,1.189370275,1.076816201,-1.217784882,-1.314750433,0.796804845,-0.466035962
NM,Mora County,0.189019501,1.8203578,-0.875836134,-0.912725449,0.869420469,0.37189889
NM,Otero County,0.310268641,0.344549537,-1.724348903,-1.743095875,0.895689011,-1.120295048
NM,Quay County,0.964790583,-1.390412092,-0.802117467,-0.11050196,0.957940102,-1.169362545
NM,Rio Arriba County,0.161662892,1.123556495,-1.301943541,-1.226450086,1.054835081,-0.283260345
NM,Roosevelt County,0.358464777,0.06021335,-1.264339209,0.363929749,0.667993724,-0.514006793
NM,Sandoval County,-1.156843543,1.561303258,-0.874260306,-1.881474495,0.689887822,0.12688911
NM,San Juan County,0.068079926,1.232862473,-0.158406153,-0.602421403,0.671106517,0.526457548
NM,San Miguel County,-0.199342847,-0.040054694,-0.388588458,-1.950858951,1.047296286,-0.523703873
NM,Santa Fe County,-2.013969898,-0.927205145,-1.081287265,-1.431741238,1.359144092,-0.958620727
NM,Sierra County,0.902783096,-1.129347205,-0.421782345,-2.084935427,-0.119437426,-1.51958847
NM,Socorro County,0.365907907,0.073553339,-1.06378293,-1.525682807,0.858871341,-0.84666127
NM,Taos County,-0.867298722,-1.302817583,-1.342339873,-1.642548561,1.176680684,-1.545431137
NM,Torrance County,0.533443213,1.148353219,-1.216379523,-0.991436243,0.127070665,-0.383790046
NM,Union County,0.480209172,-1.391455054,-0.889884412,-1.070118785,1.169890642,-1.364751577
NM,Valencia County,-0.079720765,1.585270047,-2.46309185,-1.148709416,0.693239868,-0.714498341
NY,Albany County,-1.882879496,-0.82877022,-0.487009883,-0.179074809,-0.030254748,-0.522940338
NY,Allegany County,0.311914474,0.083647989,1.58196497,-0.035531834,0.91330421,1.065710783
NY,Bronx County,-1.307497144,1.613596797,0.156693265,-1.145982742,-0.509525716,0.725172162
NY,Broome County,-0.791948438,0.12186037,2.931084633,0.206516385,1.101842642,2.095540762
NY,Cattaraugus County,0.222843125,-0.12548174,1.389009356,0.284200251,-1.377687335,0.508315861
NY,Cayuga County,-0.289940715,0.596951604,0.594516158,0.936540842,-1.370085955,0.677615225
NY,Chautauqua County,-0.151549682,-0.371943384,1.005443215,0.969122589,-1.371685386,0.386525124
NY,Chemung County,-0.305944651,0.070254594,1.014406204,0.219347879,0.548978448,0.814100385
NY,Chenango County,0.134410232,0.456245184,1.169113517,0.225155324,-1.381115556,0.688001692
NY,Clinton County,-0.383988678,0.397249132,0.547909915,0.40207088,1.157365441,0.894485712
NY,Columbia County,-1.04258728,-0.209502131,0.283778101,0.553846836,1.070527196,0.531012535
NY,Cortland County,-0.512421548,0.254312009,0.744563758,0.11999198,0.424250275,0.736311138
